x;y
110;-117
108;-117
104;-117
97;-117
93;-117
86;-117
82;-116
79;-112
76;-109
69;-102
66;-98
65;-94
64;-90
62;-86
61;-82
58;-74
54;-70
50;-68
45;-67
36;-64
31;-62
22;-58
18;-56
13;-54
9;-52
5;-50
-1;-43
-4;-39
-8;-34
-11;-30
-14;-25
-19;-16
-23;-6
-25;-1
-27;2
-30;7
-32;9
-35;9
-41;9
-44;9
-46;9
-48;10
-49;15
-51;19
-53;27
-55;31
-59;36
-61;37
-63;39
-65;40
-67;42
-69;43
-73;50
-76;53
-78;56
-82;63
-85;63
-88;63
-91;63
-97;63
-98;63
-102;67
-103;70
-105;72
-106;75
-109;79
-110;82
-111;84
-113;86
-114;88
-117;93
-119;96
-120;100
-122;103
-123;106
-127;112
-128;114
-131;116
-133;117
-134;119
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
-134;120
